Symbol,Timestamp,15m RSI
XRPUSDT.P,2024-08-08 23:30:52.212450+00:00,49.448050837731024
PAXGUSDT.P,2024-08-08 23:31:19.458259+00:00,48.678639566076
SFPUSDT.P,2024-08-08 23:31:19.458259+00:00,46.39654381021452
BAKEUSDT.P,2024-08-08 23:31:19.458259+00:00,49.56111555854356
GALAUSDT.P,2024-08-08 23:31:19.458259+00:00,54.77339355056497
TONUSDT.P,2024-08-08 23:31:19.458259+00:00,50.4027238393536
USDCUSDT.P,2024-08-08 23:31:19.458259+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:31:19.458259+00:00,49.448050837731024
10000NFTUSDT.P,2024-08-08 23:31:52.338256+00:00,53.110116106687634
BAKEUSDT.P,2024-08-08 23:31:52.338256+00:00,47.79590474996873
DASHUSDT.P,2024-08-08 23:31:52.338256+00:00,54.17077400572965
PAXGUSDT.P,2024-08-08 23:31:52.338256+00:00,49.92385351134683
SFPUSDT.P,2024-08-08 23:31:52.338256+00:00,47.3348751566476
TONUSDT.P,2024-08-08 23:31:52.338256+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:31:52.338256+00:00,49.74403957726231
10000NFTUSDT.P,2024-08-08 23:31:52.338256+00:00,53.110116106687634
BAKEUSDT.P,2024-08-08 23:31:52.338256+00:00,47.79590474996873
DASHUSDT.P,2024-08-08 23:31:52.338256+00:00,54.17077400572965
PAXGUSDT.P,2024-08-08 23:31:52.338256+00:00,49.92385351134683
SFPUSDT.P,2024-08-08 23:31:52.338256+00:00,47.3348751566476
TONUSDT.P,2024-08-08 23:31:52.338256+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:31:52.338256+00:00,49.74403957726231
OMGUSDT.P,2024-08-08 23:31:52.338256+00:00,54.28896122560114
10000NFTUSDT.P,2024-08-08 23:31:52.338256+00:00,53.110116106687634
BAKEUSDT.P,2024-08-08 23:31:52.338256+00:00,47.79590474996873
DASHUSDT.P,2024-08-08 23:31:52.338256+00:00,54.17077400572965
PAXGUSDT.P,2024-08-08 23:31:52.338256+00:00,49.92385351134683
OMGUSDT.P,2024-08-08 23:31:52.338256+00:00,54.28896122560114
SFPUSDT.P,2024-08-08 23:31:52.338256+00:00,47.3348751566476
TONUSDT.P,2024-08-08 23:31:52.338256+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:31:52.338256+00:00,49.74403957726231
SFPUSDT.P,2024-08-08 23:35:45.058650+00:00,47.3348751566476
DASHUSDT.P,2024-08-08 23:35:45.058650+00:00,54.17077400572965
10000NFTUSDT.P,2024-08-08 23:35:45.058650+00:00,53.110116106687634
BAKEUSDT.P,2024-08-08 23:35:45.058650+00:00,47.79590474996873
PAXGUSDT.P,2024-08-08 23:35:45.058650+00:00,49.92385351134683
TONUSDT.P,2024-08-08 23:35:45.058650+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:35:45.058650+00:00,49.74403957726231
10000NFTUSDT.P,2024-08-08 23:35:45.356888+00:00,53.110116106687634
DASHUSDT.P,2024-08-08 23:35:45.356888+00:00,54.17077400572965
OMGUSDT.P,2024-08-08 23:35:45.356888+00:00,54.28896122560114
BAKEUSDT.P,2024-08-08 23:35:45.356888+00:00,47.79590474996873
PAXGUSDT.P,2024-08-08 23:35:45.356888+00:00,49.92385351134683
SFPUSDT.P,2024-08-08 23:35:45.356888+00:00,47.3348751566476
TONUSDT.P,2024-08-08 23:35:45.356888+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:35:45.356888+00:00,49.74403957726231
OMGUSDT.P,2024-08-08 23:35:46.481225+00:00,54.28896122560114
SFPUSDT.P,2024-08-08 23:35:46.481225+00:00,47.3348751566476
PAXGUSDT.P,2024-08-08 23:35:46.481225+00:00,49.92385351134683
10000NFTUSDT.P,2024-08-08 23:35:46.481225+00:00,53.110116106687634
DASHUSDT.P,2024-08-08 23:35:46.481225+00:00,54.17077400572965
BAKEUSDT.P,2024-08-08 23:35:46.481225+00:00,47.79590474996873
TONUSDT.P,2024-08-08 23:35:46.481225+00:00,47.75382358874592
XRPUSDT.P,2024-08-08 23:35:46.481225+00:00,49.74403957726231
10000NFTUSDT.P,2024-08-08 23:38:45.387947+00:00,50.00091765208674
BAKEUSDT.P,2024-08-08 23:38:45.387947+00:00,53.22231098398597
PAXGUSDT.P,2024-08-08 23:38:45.387947+00:00,51.11007339859471
SFPUSDT.P,2024-08-08 23:38:45.387947+00:00,49.33056042379653
SUNUSDT.P,2024-08-08 23:38:45.387947+00:00,54.56155251066775
USDCUSDT.P,2024-08-08 23:38:45.387947+00:00,50.65921764019578
XRPUSDT.P,2024-08-08 23:38:45.387947+00:00,52.97734385193085
10000NFTUSDT.P,2024-08-08 23:38:45.153081+00:00,50.00091765208674
BAKEUSDT.P,2024-08-08 23:38:45.153081+00:00,53.22231098398597
PAXGUSDT.P,2024-08-08 23:38:45.153081+00:00,51.11007339859471
SFPUSDT.P,2024-08-08 23:38:45.153081+00:00,49.33056042379653
SUNUSDT.P,2024-08-08 23:38:45.153081+00:00,54.56155251066775
USDCUSDT.P,2024-08-08 23:38:45.153081+00:00,50.65921764019578
XRPUSDT.P,2024-08-08 23:38:45.153081+00:00,52.97734385193085
10000NFTUSDT.P,2024-08-08 23:38:46.552444+00:00,50.00091765208674
BAKEUSDT.P,2024-08-08 23:38:46.552444+00:00,53.22231098398597
PAXGUSDT.P,2024-08-08 23:38:46.552444+00:00,51.11007339859471
SUNUSDT.P,2024-08-08 23:38:46.552444+00:00,54.56155251066775
XRPUSDT.P,2024-08-08 23:38:46.552444+00:00,52.97734385193085
SFPUSDT.P,2024-08-08 23:38:46.552444+00:00,49.33056042379653
USDCUSDT.P,2024-08-08 23:38:46.552444+00:00,50.65921764019578
